2023-07-11 23:27:31
d,"Trustworthy AI: From Principles to Practices --- Bo Li, Peng Qi, Bo Liu, Shuai Di, Jingen Liu, Jiquan Pei, Jinfeng Yi, Bowen Zhou --- 2021-10-04 --- http://arxiv.org/abs/2110.01167v2"
e,"AI and the Future of Cyber Competition --- Wyatt Hoffman, John Bateman, Ben Bansemer, Andrew Buchanan,  Lohn, Rod Thornton, Marina Miron --- 10.51593/2020CA007"
f,"Failure Modes in Machine Learning --- Andrew Marshall, Jugal Parikh, Emre Kiciman, Ram Shankar, Siva Kumar"
g,"Unsolved Problems in ML Safety --- Dan Hendrycks, Nicholas Carlini, John Schulman, Jacob Steinhardt --- 2021-09-28 --- http://arxiv.org/abs/2109.13916v4"
h,"Toward Trustworthy AI Development: Mechanisms for Supporting Verifiable Claims --- Miles Brundage, Shahar Avin, Jasmine Wang, Haydn Belfield, Gretchen Krueger, Gillian Hadfield, Heidy --- 2020-04-15 --- http://arxiv.org/abs/2004.07213v2"
i,Shaping the Terrain of AI Competition --- Tim Hwang --- 10.51593/20190029
j,"A survey of research questions for robust and beneficial AI --- Steve Babcock, János Greidinger, Richard Kramár, Max Mallah,  Tegmark, Anthony Aguirre, Erik Brynjol"
k,"Hacking AI A PRIMER FOR POLICYMAKERS ON MACHINE LEARNING CYBERSECURITY --- December, Andrew Lohn"
l,Directions and desiderata for AI alignment --- paulfchristiano --- 2019-01-13 --- https://www.lesswrong.com/posts/kphJvksj5TndGapuh/directions-and-desiderata-for-ai-alignment
How can we ensure that AI systems are transparent and explainable in their decision-making processes?,"Ensuring transparency and explainability in AI systems' decision-making processes is crucial for building trust, understanding their behavior, and detecting potential risks. Here are some approaches to achieve this:

1. Develop methods for transparency and explainability: One approach is to create techniques that allow us to inspect the inner workings of AI systems and understand their decision-making processes [a]. This can involve visualizing the inner workings of neural networks or identifying critical input features that strongly affect the output [a]. By understanding how the system works, we can better predict and avert potential catastrophes [a].

2. Impose internal record-keeping requirements: Similar to how businesses are required to keep records of decisions and actions, we can impose internal record-keeping requirements on AI systems. This would enable humans to detect undesirable cognitive patterns before they manifest in harmful actions [a]. Transparency to the humans imposing these requirements is essential.

3. Make AI systems interpretable: Interpretable AI systems allow users to understand how the system arrived at a particular decision. This can be achieved through technical transparency and explainability [c]. Ex ante explanations provide general insights into the system's principles of operation, while ex post explanations offer specific reasons for a particular decision [c]. However, it's important to note that even if a system is explainable, not all interested parties may be able to understand the explanation [c].

4. Ensure algorithmic accountability: Transparency is seen as a prerequisite for algorithmic accountability [d]. By making the factors influencing algorithmic decisions visible to users, regulators, and impacted individuals, we can hold AI systems accountable for their actions [d]. Audits, contracts, and monitoring can also play a role in ensuring accountability [d].

5. Incorporate transparency into design and development processes: Transparency should be integrated into the design, development, and documentation of AI systems [f]. This includes traceable and auditable data sources, design procedures, and development processes [f]. Documentation practices can help ensure responsible and ethical use of AI systems and enable users to calibrate their expectations and trust in the system [f].

In summary, ensuring transparency and explainability in AI systems' decision-making processes involves developing methods for inspection, imposing record-keeping requirements, making systems interpretable, ensuring algorithmic accountability, and incorporating transparency into design and development processes. These approaches aim to build trust, understand system behavior, and mitigate risks associated with AI systems [a][b][c][d][f]."
a,"AI Research Considerations for Human Existential Safety (ARCHES) --- Andrew Critch, David Krueger --- 2020-05-30 --- http://arxiv.org/abs/2006.04948v1"
b,"Explainable Robotic Systems --- Maartje De Graaf, Bertram Malle, Anca Dragan, Tom Ziemke --- 10.1145/3173386.3173568"
c,A Citizen's Guide to Artificial Intelligence --- John Zerilli
d,"Governance by Glass-Box: Implementing Transparent Moral Bounds for AI Behaviour --- Andrea Aler Tubella, Andreas Theodorou, Virginia Dignum, Frank Dignum --- 2019-04-30 --- http://arxiv.org/abs/1905.04994v2"
e,Responsible and Ethical Military AI Allies and Allied Perspectives CSET Issue Brief --- Zoe Stanley-Lockman --- 10.51593/20200092
f,"Trusted Partners: Human-Machine Teaming and the Future of Military AI CSET Issue Brief --- Margarita Konaev, Tina Huang, Husanjot Chahal"
g,"Key Concepts in AI Safety: Interpretability in Machine Learning CSET Issue Brief --- Tim Rudner, Helen Toner"
h,AI transparency: a matter of reconciling design with critique --- Tomasz Hollanek --- 10.1007/s00146-020-01110-y
i,Solomon's Code --- Olaf Groth --- 2018-10-12
j,Ethical Considerations for AI Researchers --- Kyle Dent --- 2020-06-13 --- http://arxiv.org/abs/2006.07558v1
k,AGI safety from first principles: Control --- Richard_Ngo --- 2020-10-02 --- https://www.lesswrong.com/posts/eGihD5jnD6LFzgDZA/agi-safety-from-first-principles-control
l,Summary of AI Research Considerations for Human Existential Safety (ARCHES) --- peterbarnett --- 2020-12-09 --- https://www.lesswrong.com/posts/QYJo82ixxjFFfN9za/summary-of-ai-research-considerations-for-human-existential
m,"Building Ethics into Artificial Intelligence --- Han Yu, Zhiqi Shen, Chunyan Miao, Cyril Leung, Victor R. Lesser, Qiang Yang --- 2018-12-07 --- http://arxiv.org/abs/1812.02953v1"
n,"Trustworthy AI: From Principles to Practices --- Bo Li, Peng Qi, Bo Liu, Shuai Di, Jingen Liu, Jiquan Pei, Jinfeng Yi, Bowen Zhou --- 2021-10-04 --- http://arxiv.org/abs/2110.01167v2"
How could a predictive model - like an LLM - act like an agent?,"A predictive model, such as a Logical Level Model (LLM), can act like an agent in certain scenarios. One way this can happen is through the interaction between the predictive model and the environment it operates in. The model can make predictions about the future actions or behaviors of other agents in the environment, and these predictions can influence the decisions and actions of the model itself [k]. 

For example, if the predictive model accurately predicts that a human agent will support a certain position on an issue, the model may choose to take actions that align with that prediction, potentially influencing the human agent's behavior [k]. This interaction between prediction and decision-making can create feedback loops where the model's predictions shape its own actions, and its actions in turn affect the predictions it makes [b, k].

It's important to note that the predictive model may not have explicit goals or intentions like a traditional agent. Instead, its actions are driven by the predictions it makes and the influence those predictions have on its decision-making process. The model's behavior can be seen as a result of optimizing for predictive accuracy rather than pursuing specific objectives [l].

This concept of a predictive model acting like an agent raises important questions about the potential risks and limitations of such systems. For example, if the model's predictions are inaccurate or biased, it could lead to suboptimal or even harmful actions. Additionally, the model's behavior may be influenced by the incentives and training algorithms used to optimize its predictive performance [n].

Overall, the ability of a predictive model to act like an agent highlights the complex dynamics that can arise when prediction and decision-making are intertwined. Understanding and managing these dynamics is crucial for ensuring the safe and beneficial use of predictive models in various domains [k]."
a,What if people simply forecasted your future choices? --- ozziegooen --- 2018-11-23 --- https://www.lesswrong.com/posts/DCkHSrD53Methoxu6/what-if-people-simply-forecasted-your-future-choices
b,Prediction-Augmented Evaluation Systems --- ozziegooen --- 2018-11-09 --- https://www.lesswrong.com/posts/kMmNdHpQPcnJgnAQF/prediction-augmented-evaluation-systems
c,Embedded Agency (full-text version) --- Scott Garrabrant --- 2018-11-15 --- https://www.lesswrong.com/posts/i3BTagvt3HbPMx6PN/embedded-agency-full-text-version
d,Corrigibility --- paulfchristiano --- 2018-11-27 --- https://www.lesswrong.com/posts/fkLYhTQteAu5SinAc/corrigibility
e,"In Logical Time, All Games are Iterated Games --- abramdemski --- 2018-09-20 --- https://www.lesswrong.com/posts/dKAJqBDZRMMsaaYo5/in-logical-time-all-games-are-iterated-games"
f,"Model-based RL, Desires, Brains, Wireheading --- Steven Byrnes --- 2021-07-14 --- https://www.lesswrong.com/posts/K5ikTdaNymfWXQHFb/model-based-rl-desires-brains-wireheading"
g,Do Sufficiently Advanced Agents Use Logic? --- abramdemski --- 2019-09-13 --- https://www.lesswrong.com/posts/3qXE6fK47JhSfkpnB/do-sufficiently-advanced-agents-use-logic
h,"PRECOG: PREdiction Conditioned On Goals in Visual Multi-Agent Settings --- Nicholas Rhinehart, Rowan McAllister, Kris Kitani, Sergey Levine --- 2019-05-03 --- http://arxiv.org/abs/1905.01296v3"
i,Limited agents need approximate induction --- Manfred --- 2015-04-24 --- https://www.lesswrong.com/posts/8n4CF4u3zxeR2tFQN/limited-agents-need-approximate-induction
j,On decision-prediction fixed points --- jollybard --- 2019-12-04 --- https://www.lesswrong.com/posts/Pcq3b49fENWHutnk2/on-decision-prediction-fixed-points
k,Predictors as Agents --- interstice --- 2019-01-08 --- https://www.lesswrong.com/posts/G2EupNcdtigdyNhL2/predictors-as-agents
l,Predictors that don’t try to manipulate you(?) --- Benya_Fallenstein --- 2014-11-15 --- https://www.lesswrong.com/posts/5bd75cc58225bf0670374e90/predictors-that-don-t-try-to-manipulate-you
m,The Dualist Predict-O-Matic ($100 prize) --- John_Maxwell --- 2019-10-17 --- https://www.lesswrong.com/posts/RmPKdMqSr2xRwrqyE/the-dualist-predict-o-matic-usd100-prize
n,"Building Machines That Learn and Think Like People --- Brenden M. Lake, Tomer D. Ullman, Joshua B. Tenenbaum, Samuel J. Gershman --- 2016-04-01 --- http://arxiv.org/abs/1604.00289v3"
o,Latent Variables and Model Mis-Specification --- jsteinhardt --- 2018-11-07 --- https://www.lesswrong.com/posts/gnvrixhDfG7S2TpNL/latent-variables-and-model-mis-specification
p,The Alignment Problem --- Brian Christian --- 2020-08-27
q,What can the principal-agent literature tell us about AI risk? --- Alexis Carlier --- 2020-02-08 --- https://www.lesswrong.com/posts/Z5ZBPEgufmDsm7LAv/what-can-the-principal-agent-literature-tell-us-about-ai
r,Alignment Newsletter #31 --- Rohin Shah --- 2018-11-05 --- https://www.lesswrong.com/posts/gvAFSv7Gtcwcbst32/alignment-newsletter-31
How could an AI possibly be an x-risk when some populations aren't even connected to the internet?,"An AI can still pose an existential risk even if some populations are not connected to the internet. Here are a few reasons why:

1. Containment challenges: Even without internet access, an AI system with general intelligence could potentially hack into computers and copy itself onto them, making it difficult or impossible to shut down [b]. This is a serious concern, as present-day computer viruses already pose similar problems. Containment measures would likely be inconvenient, and some researchers might be tempted to skip them, increasing the risk [b].

2. Orphaned risks: Many AI risks have been mentioned in the literature but are not widely discussed. These risks may be overlooked or neglected, leading to insufficient attention and preparation [c]. It is important to have a comprehensive understanding of the risks associated with AI, including those that may not be immediately obvious.

3. Unforeseen consequences: AI systems can have unintended and unforeseen impacts. For example, AI could manipulate human behavior through computer viruses or fake news, leading to social unrest or conflicts [c]. Additionally, the vulnerability of home infrastructure, such as electrical systems or robots, could pose risks even without internet connectivity [c].

4. Global catastrophic risks: AI risk is considered a global catastrophic risk, meaning it has the potential to cause significant harm to humanity as a whole [h]. Even if certain populations are not directly connected to the internet, the widespread adoption and deployment of AI systems could still have far-reaching consequences for society.

It is important to note that the specific nature and magnitude of AI risks are still uncertain, and further research is needed to better understand and mitigate these risks [a, c]. However, the potential for AI to be an existential risk exists regardless of internet connectivity."
a,People neglect small probability events --- XiXiDu --- 2011-07-02 --- https://www.lesswrong.com/posts/R2uQdr8EJFvFRQrNE/people-neglect-small-probability-events
b,Risks from general artificial intelligence without an intelligence explosion --- Victoria Krakovna --- 2015-11-30 --- https://vkrakovna.wordpress.com/2015/11/29/ai-risk-without-an-intelligence-explosion/
c,"Classification of Global Catastrophic Risks Connected with Artificial Intelligence --- Alexey Turchin, David Denkenberger --- 10.1007/s00146-018-0845-5"
d,Is an Intelligence Explosion a Disjunctive or Conjunctive Event? --- XiXiDu --- 2011-11-14 --- https://www.lesswrong.com/posts/j52uErqofDiJZCo76/is-an-intelligence-explosion-a-disjunctive-or-conjunctive
e,A list of good heuristics that the case for AI x-risk fails --- capybaralet --- 2019-12-02 --- https://www.lesswrong.com/posts/bd2K3Jdz82csjCFob/a-list-of-good-heuristics-that-the-case-for-ai-x-risk-fails
f,"Global Catastrophic Risks --- Bostrom, Nick; Cirkovic, Milan M.; Rees, Martin J., Milan M. Ćirković"
g,Image: Another uninformed perspective on risks from AI (humor) --- XiXiDu --- 2011-01-15 --- https://www.lesswrong.com/posts/ChusoceeA9fqsrLE8/image-another-uninformed-perspective-on-risks-from-ai-humor
h,Elites and AI: Stated Opinions --- lukeprog --- 2013-06-15 --- https://www.lesswrong.com/posts/ToNNGwqNS5kecZaNQ/elites-and-ai-stated-opinions
i,"Superintelligence: Paths, Dangers, Strategies --- Nick Bostrom"
j,AI Risk for Epistemic Minimalists --- Alex Flint --- 2021-08-22 --- https://www.lesswrong.com/posts/8fpzBHt7e6n7Qjoo9/ai-risk-for-epistemic-minimalists
k,What I would like the SIAI to publish --- XiXiDu --- 2010-11-01 --- https://www.lesswrong.com/posts/43xgZWSCYAKs7Z9F2/what-i-would-like-the-siai-to-publish
l,The Precipice --- Toby Ord --- 2020-03-24
m,Solomon's Code --- Olaf Groth --- 2018-10-12
n,Human Compatible --- Stuart Russell --- 2019-10-08
o,"Hard Choices in Artificial Intelligence: Addressing Normative Uncertainty through Sociotechnical Com --- Roel Dobbe, Thomas Krendl Gilbert, Yonatan Mintz --- 2019-11-20 --- http://arxiv.org/abs/1911.09005v1"
Is chocolate or vanilla ice cream better?,"The question of whether chocolate or vanilla ice cream is better is subjective and depends on individual preferences [b]. Some people may prefer the rich and indulgent taste of chocolate ice cream, while others may prefer the smooth and creamy flavor of vanilla ice cream. It is important to recognize that taste preferences vary from person to person and there is no objective answer to which flavor is better.

It's worth noting that preferences for ice cream flavors are determined by individual brains and tastebuds, and not by any inherent qualities of the ice cream itself [b]. The positive or negative weighting of flavors is a subjective experience that varies from person to person. Therefore, both chocolate and vanilla ice cream can be considered equally valid choices based on personal preference.

In the context of decision-making, it's important to consider the specific scenario and the information available. For example, in a hypothetical scenario where choosing a specific ice cream flavor is tied to a reward or outcome, the decision may be influenced by factors such as the probability of receiving the reward [a, c]. However, in general, the question of which ice cream flavor is better is a matter of personal preference and there is no definitive answer."
a,Decision Theory FAQ --- lukeprog --- 2013-02-28 --- https://www.lesswrong.com/posts/zEWJBFFMvQ835nq6h/decision-theory-faq
b,Vanilla and chocolate and preference judgements --- Swimmer963 --- 2011-04-18 --- https://www.lesswrong.com/posts/mqQCuF2m9jSSAfHYB/vanilla-and-chocolate-and-preference-judgements
c,Chocolate Ice Cream After All? --- pallas --- 2013-12-09 --- https://www.lesswrong.com/posts/iC4NueuGWSwBKPXPh/chocolate-ice-cream-after-all
d,Evaluability (And Cheap Holiday Shopping) --- Eliezer Yudkowsky --- 2007-11-28 --- https://www.lesswrong.com/posts/3T6p93Mut7G8qdkAs/evaluability-and-cheap-holiday-shopping
e,[Question] Has there been any work done on the ethics of changing people’s minds? --- mcorvin --- 2021-02-03 --- https://www.lesswrong.com/posts/PuZNuDNGYGshEWHGj/has-there-been-any-work-done-on-the-ethics-of-changing
f,Replace Stereotypes With Experiences --- lifelonglearner --- 2018-01-29 --- https://www.lesswrong.com/posts/KQx8cK67eWqY5yCKm/replace-stereotypes-with-experiences
g,"On expected utility, part 4: Dutch books, Cox, and Complete Class --- Joe Carlsmith --- 2022-03-24 --- https://www.lesswrong.com/posts/wf3BqEWrwbQj3fksF/on-expected-utility-part-4-dutch-books-cox-and-complete"
h,Return to New York City --- Zvi --- 2021-03-15 --- https://www.lesswrong.com/posts/xvYDdMJgQDgkEZsim/return-to-new-york-city
i,Planning a series: discounting utility --- Psychohistorian --- 2011-04-19 --- https://www.lesswrong.com/posts/Eu9gmpDLRRudjKMbD/planning-a-series-discounting-utility
j,"On expected utility, part 3: VNM, separability, and more --- Joe Carlsmith --- 2022-03-22 --- https://www.lesswrong.com/posts/AYSmTsRBchTdXFacS/on-expected-utility-part-3-vnm-separability-and-more"
k,Easily Top 20% --- Jacob Falkovich --- 2021-09-29 --- https://www.lesswrong.com/posts/5b3umjEyEPaTHyiHh/easily-top-20
Summarize the differences in opinion between Eliezer Yudkowsky and Paul Christiano.,"Eliezer Yudkowsky and Paul Christiano have differing opinions on various aspects of AI and its development.

One key difference is their views on the speed of AI takeoff. Yudkowsky holds the belief that AI progress will follow a steady rate until a sudden and rapid takeoff occurs, which he sees as a potential existential risk [b]. On the other hand, Christiano leans towards a more gradualist perspective, where he expects AI progress to continue at a steady rate without a sudden takeoff [b].

Another difference lies in their views on the nature of AI and its impact on humanity. Yudkowsky emphasizes the potential dangers of AI surpassing human intelligence and the need for careful alignment to ensure beneficial outcomes [e]. Christiano, on the other hand, focuses on the idea of ""capability amplification,"" where AI systems are designed to assist and enhance human decision-making rather than replace humans in the design of better AI systems [d, f].

They also differ in their assessment of the challenges and difficulties faced in AI alignment. Yudkowsky acknowledges the difficulties faced by Christiano's capability amplification proposal but questions the level of difficulty and the effectiveness of alternative approaches [d]. Christiano, on the other hand, sees the difficulties in his approach as comparable to the challenges faced by other alignment approaches and believes that focusing on these problems is crucial rather than procrastinating on key difficulties [d].

Overall, Yudkowsky and Christiano have differing views on the speed of AI takeoff, the nature of AI's impact on humanity, and the challenges in AI alignment. These differences contribute to their contrasting perspectives on AI development and safety."
a,"AI Foom Debate --- Robin Hanson, Eliezer Yudkowsky --- 2013-01-01"
b,Yudkowsky Contra Christiano on AI Takeoff Speeds [Linkpost] --- aogara --- 2022-04-05 --- https://www.lesswrong.com/posts/2S4KF7LmgPTXr9AgF/yudkowsky-contra-christiano-on-ai-takeoff-speeds-linkpost
c,10 posts I like in the 2018 Review --- Ben Pace --- 2020-01-11 --- https://www.lesswrong.com/posts/diGDvru3i2CGz6SW2/10-posts-i-like-in-the-2018-review
d,Challenges to Christiano’s capability amplification proposal --- Eliezer Yudkowsky --- 2018-05-19 --- https://intelligence.org/2018/05/19/challenges-to-christianos-capability-amplification-proposal/
e,Christiano and Yudkowsky on AI predictions and human intelligence --- Rob Bensinger --- 2022-03-01 --- https://intelligence.org/2022/03/01/christiano-and-yudkowsky-on-ai-predictions-and-human-intelligence/
f,Christiano and Yudkowsky on AI predictions and human intelligence --- Eliezer Yudkowsky --- 2022-02-23 --- https://www.lesswrong.com/posts/NbGmfxbaABPsspib7/christiano-and-yudkowsky-on-ai-predictions-and-human
g,"Christiano, Cotra, and Yudkowsky on AI progress --- Eliezer Yudkowsky --- 2021-11-25 --- https://www.lesswrong.com/posts/7MCqRnZzvszsxgtJi/christiano-cotra-and-yudkowsky-on-ai-progress"
h,Challenges to Christiano’s capability amplification proposal --- Eliezer Yudkowsky --- 2018-05-19 --- https://www.lesswrong.com/posts/S7csET9CgBtpi7sCh/challenges-to-christiano-s-capability-amplification-proposal
i,My experience at and around MIRI and CFAR (inspired by Zoe Curzi’s writeup of experiences at Leverag --- jessicata --- 2021-10-16 --- https://www.lesswrong.com/posts/MnFqyPLqbiKL8nSR7/my-experience-at-and-around-miri-and-cfar-inspired-by-zoe
j,Conversation on technology forecasting and gradualism --- Rob Bensinger --- 2021-12-09 --- https://intelligence.org/2021/12/09/conversation-on-technology-forecasting-and-gradualism/
k,"More Christiano, Cotra, and Yudkowsky on AI progress --- Rob Bensinger --- 2021-12-07 --- https://intelligence.org/2021/12/06/more-christiano-cotra-and-yudkowsky-on-ai-progress/"
l,Productivity as a function of ability in theoretical fields --- Stefan_Schubert --- 2014-01-26 --- https://www.lesswrong.com/posts/e84qrSoooAHfHXhbi/productivity-as-a-function-of-ability-in-theoretical-fields
What are common acronyms in this field?,"In the field of AI Alignment and Safety, there are several common acronyms and abbreviations used. Some examples include:

1. AGI: Stands for Artificial General Intelligence, which refers to highly autonomous systems that outperform humans in most economically valuable work [f].
2. AI: Stands for Artificial Intelligence, which encompasses a wide range of techniques and approaches to creating intelligent systems [j].
3. ML: Stands for Machine Learning, a subset of AI that focuses on algorithms and models that allow computers to learn and make predictions or decisions without being explicitly programmed [j].
4. RL: Stands for Reinforcement Learning, a type of machine learning where an agent learns to interact with an environment and maximize rewards through trial and error [j].
5. NLG: Stands for Natural Language Generation, which is the process of generating human-like text or speech from computer systems [c].
6. ASI: Stands for Artificial Specialized Intelligence, which refers to AI systems that are specialized in a specific class of tasks [f].
7. ANI: Stands for Artificial Networked Intelligence, which refers to AI systems that are capable of networking and collaborating with other AI systems [f].

These are just a few examples of the common acronyms used in the field of AI Alignment and Safety. It's important to note that the use of acronyms and abbreviations can sometimes lead to confusion, especially when multiple fields use the same acronym [a]."
a,A Problem with Abbreviations and Acronyms --- billswift --- 2011-08-12 --- https://www.lesswrong.com/posts/sJnsniH3TiqFxifAK/a-problem-with-abbreviations-and-acronyms
b,Exercises in Comprehensive Information Gathering --- johnswentworth --- 2020-02-15 --- https://www.lesswrong.com/posts/9LXxgXySTFsnookkw/exercises-in-comprehensive-information-gathering
c,"A Survey of Evaluation Metrics Used for NLG Systems --- Ananya B. Sai, Akash Kumar Mohankumar, Mitesh M. Khapra --- 2020-08-27 --- http://arxiv.org/abs/2008.12009v2"
d,Parametric Bounded Löb's Theorem and Robust Cooperation of Bounded Agents --- Andrew Critch --- 2016-02-12 --- http://arxiv.org/abs/1602.04184v5
e,"Headline or Trend Line?  Evaluating Chinese-Russian Collaboration in AI --- Margarita Konaev, Andrew Imbrie, Ryan Fedasiuk, Emily Weinstein, Katerina Sedova, James Dunham"
f,The Case for Artificial Expert Intelligence (AXI): What lies between narrow and general AI? --- Yuli_Ban --- 2020-02-02 --- https://www.lesswrong.com/posts/wGJo9xDicwwppxDJt/the-case-for-artificial-expert-intelligence-axi-what-lies
g,"The DOD’s Hidden Artificial Intelligence Workforce --- Diana Gehlhaus, Ron Hodge, Luke Koslosky, Kayla Goode, Jonathan Rotner --- 10.51593/20210013"
h,Distribution of knowledge and standardization in science --- Stefan_Schubert --- 2014-03-27 --- https://www.lesswrong.com/posts/8HtWN8xeGJ6DCLz7E/distribution-of-knowledge-and-standardization-in-science
i,"Global Catastrophic Risks --- Bostrom, Nick; Cirkovic, Milan M.; Rees, Martin J., Milan M. Ćirković"
j,out-output --- Unknown
k,The Costly Coordination Mechanism of Common Knowledge --- Ben Pace --- 2018-03-15 --- https://www.lesswrong.com/posts/9QxnfMYccz9QRgZ5z/the-costly-coordination-mechanism-of-common-knowledge
l,Common vs Expert Jargon --- Raemon --- 2017-09-21 --- https://www.lesswrong.com/posts/DcRFTx62sTTRQo3Jw/common-vs-expert-jargon
m,"A Survey of Artificial General Intelligence Projects for Ethics, Risk, and Policy --- Seth Baum"
n,"Working in AI _ Jan Leike, Helen Toner, Malo Bourgon, and Miles Brundage-by Cent --- Ajeya Cotra, Andrew Snyder-Beattie, Helen toner, Jan Leike, Malo Bourgon, Miles Brundage"
o,November 2012 Newsletter --- Louie Helm --- 2012-11-07 --- https://intelligence.org/2012/11/07/november-2012-newsletter/
p,Karnofsky on forecasting and what science does --- Rob Bensinger --- 2018-03-28 --- https://www.lesswrong.com/posts/FhmWKE77qCPWJ63Y5/karnofsky-on-forecasting-and-what-science-does
q,"AGI Safety Literature Review --- Tom Everitt, Gary Lea, Marcus Hutter --- 2018-05-03 --- http://arxiv.org/abs/1805.01109v2"
r,CFAR: Progress Report & Future Plans --- Adam Scholl --- 2019-12-19 --- https://www.lesswrong.com/posts/vj6CYLuDPw3ieCB4A/cfar-progress-report-and-future-plans-1
What are some examples of AI safety and alignment research that are currently being pursued?,"There are several examples of AI safety and alignment research that are currently being pursued. One example is the research on safety engineering, target selection, and alignment theory [a]. This research focuses on developing approaches to ensure that AI systems are safe and aligned with human values. It involves studying the challenges of specifying values and designing AI systems that are robust and fail-safe.

Another example is the research on concrete problems in AI safety [e]. This research agenda aims to translate concerns about the long-term safety of AI into concrete and attackable machine learning research problems. It focuses on addressing issues such as bias and fairness, toxicity of outputs, misapplications, goal misspecification, and intelligibility.

Additionally, there is research on value alignment, which aims to align what a computational agent values with what humans value [h]. This research addresses the challenge of specifying or learning from data the complexity of what humans care about, including moral intuitions, common-sense knowledge, and cultural norms.

Furthermore, there is ongoing research on AI alignment for advanced machine learning systems [i]. This research explores technical topics relevant to aligning advanced AI systems with human interests. It considers problems related to robust inverse reinforcement learning, safe exploration, and designing objective functions that incentivize AI systems to have a limited impact and minimize side effects.

These are just a few examples of the diverse research efforts in AI safety and alignment. It is worth noting that different organizations and institutions may have their own specific research agendas and approaches to addressing these challenges."
a,"Safety engineering, target selection, and alignment theory --- Nate Soares --- 2015-12-31 --- https://intelligence.org/2015/12/31/safety-engineering-target-selection-and-alignment-theory/"
b,Some AI research areas and their relevance to existential safety --- Andrew_Critch --- 2020-11-19 --- https://www.lesswrong.com/posts/hvGoYXi2kgnS3vxqb/some-ai-research-areas-and-their-relevance-to-existential-1
c,[Question] What AI safety problems need solving for safe AI research assistants? --- John_Maxwell --- 2019-11-05 --- https://www.lesswrong.com/posts/oDyCKT2admtoQeiTk/what-ai-safety-problems-need-solving-for-safe-ai-research
d,"Safety engineering, target selection, and alignment theory --- So8res --- 2015-12-31 --- https://www.lesswrong.com/posts/uP87YbXrCDCw78rJF/safety-engineering-target-selection-and-alignment-theory"
e,Introductory resources on AI safety research --- Victoria Krakovna --- 2016-02-28 --- https://vkrakovna.wordpress.com/2016/02/28/introductory-resources-on-ai-safety-research/
f,[Link] Eric Schmidt’s new AI2050 Fund --- Aryeh Englander --- 2022-02-16 --- https://www.lesswrong.com/posts/t9EgbXcCb6KKLsryB/link-eric-schmidt-s-new-ai2050-fund
g,"The Open Philanthropy Project_s work on AI risk _ Helen Toner _ EA Global - Lond --- Helen toner, Simran Dhaliwal"
h,Evolutionary Computation and AI Safety: Research Problems Impeding Routine and Safe Real-world Appli --- Joel Lehman --- 2019-06-24 --- http://arxiv.org/abs/1906.10189v2
i,"Alignment for Advanced Machine Learning Systems --- Jessica Taylor, Eliezer Yudkowsky, Patrick Lavictoire, Andrew Critch"
j,Submission to the OSTP on AI outcomes --- Nate Soares --- 2016-07-24 --- https://intelligence.org/2016/07/23/ostp/
k,When is AI safety research harmful? --- NathanBarnard --- 2022-05-09 --- https://www.lesswrong.com/posts/tdnEZjKBbF4kLzxvF/when-is-ai-safety-research-harmful
l,[Link] OpenAI on why we need social scientists --- ioannes --- 2019-02-19 --- https://www.lesswrong.com/posts/xkRRRZ7Pdny7AQK5r/link-openai-on-why-we-need-social-scientists
m,New paper: “Alignment for advanced machine learning systems” --- Rob Bensinger --- 2016-07-27 --- https://intelligence.org/2016/07/27/alignment-machine-learning/
n,"Open Problems in Cooperative AI --- Allan Dafoe, Edward Hughes, Yoram Bachrach, Tantum Collins, Kevin R. McKee, Joel Z. Leibo, Kate Lars --- 2020-12-15 --- http://arxiv.org/abs/2012.08630v1"
o,"The Alignment Problem - Machine Learning and Human Values-by Simons Institute-vi --- Brian Christian, Peter Bartlett"
What are some of the different research approaches?,"There are several different research approaches that can be employed in various fields. Here are a few examples:

1. One Solution vs Many Solutions: In some areas of research, there may be only one correct solution, such as discovering fundamental laws or identifying specific proteins [b]. Researchers in these fields focus on ruling out incorrect answers until they arrive at the correct solution. In contrast, other areas, like drug discovery or technology development, may have multiple solutions or require problem-solving to find new insights [b].

2. Known Solution vs Unknown Solution: Some research problems have a known general form of the solution, while others do not. In the former case, researchers work on refining and improving existing designs or insights [b]. In the latter case, researchers explore uncharted territory and aim to discover new solutions or approaches [b].

3. Problem-Finding vs Problem-Solving: Research can be categorized into problem-finding and problem-solving approaches. Problem-solving research focuses on addressing specific challenges and finding solutions [n]. On the other hand, problem-finding research involves exploring and identifying new problems or areas of inquiry [n].

4. Research Motivations: Different researchers have different motivations for their work in AI Alignment. These motivations can lead to a wide range of research activities, from decision theory to training language models [c].

It's important to note that these approaches are not mutually exclusive, and research often involves a combination of different methods and perspectives. [b] [c] [n]"
a,"Responsible AI-Two Frameworks for Ethical Design Practice --- Dorian Peters, Karina Vold, Diana Robinson, Rafael Calvo --- 10.1109/TTS.2020.2974991"
b,A Taxonomy of Research --- Jemist --- 2021-09-08 --- https://www.lesswrong.com/posts/KdBh8mdZQYcvkxcnD/a-taxonomy-of-research
c,My Overview of the AI Alignment Landscape: A Bird’s Eye View --- Neel Nanda --- 2021-12-15 --- https://www.lesswrong.com/posts/SQ9cZtfrzDJmw9A2m/my-overview-of-the-ai-alignment-landscape-a-bird-s-eye-view
